SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
2432,Monero,XMR,2021-01-17,164.05536917,150.57481943,155.93371336,159.58281804,1232527498.0142918,2843108153.7979884
2431,Monero,XMR,2021-01-16,161.98558819,153.55938322,157.38042203,155.94152159,1055855028.2021884,2778101190.314908
2430,Monero,XMR,2021-01-15,167.53136007,148.73138269,163.13346239,157.38237503,1453280078.4675028,2803621048.459588
2429,Monero,XMR,2021-01-14,171.7628432,160.97373836,171.7628432,163.11329005,1882208442.9061613,2905575686.1312947
2428,Monero,XMR,2021-01-13,172.82043496,152.76304539,157.7869205,171.8022576,1454995575.461174,3060208479.5430927
2427,Monero,XMR,2021-01-12,173.46383535,154.96931141,158.47025162,157.77755401,1801964024.5059788,2810262061.819487
2426,Monero,XMR,2021-01-11,185.14059174,143.45191493,185.14059174,158.58091132,2721315080.6387978,2824429784.1330066
2425,Monero,XMR,2021-01-10,189.27865979,147.5690117,147.5690117,185.13798284,2265991619.0591006,3297266767.2071986
2424,Monero,XMR,2021-01-09,148.9250947,139.30882628,142.52964263,147.56517476,1324637229.4283998,2627963913.8652306
2423,Monero,XMR,2021-01-08,150.18528708,136.0457134,143.07506189,142.52987844,1385625367.610986,2538162209.387571
2422,Monero,XMR,2021-01-07,152.83803474,139.95949735,142.34450048,143.1037013,1621898149.3113444,2548268622.760491
2421,Monero,XMR,2021-01-06,142.42813626,132.89224544,136.8284745,142.32329078,1127011231.7326963,2534244555.751636
2420,Monero,XMR,2021-01-05,139.57965208,129.67553458,133.6146502,136.82509165,1316221596.5099485,2436225145.9717493
2419,Monero,XMR,2021-01-04,143.89289812,129.68556398,138.13028438,133.60277407,1098283687.0358045,2378729311.481571
2418,Monero,XMR,2021-01-03,144.72697812,132.16149003,143.15418118,138.06442352,1234835529.4561667,2458046204.503933
2417,Monero,XMR,2021-01-02,145.1844992,129.23548319,136.05352323,143.1172159,1794461265.7647865,2547876469.6706376
2416,Monero,XMR,2021-01-01,169.14214131,131.3890152,156.57017715,136.0458617,1946205728.9795935,2421861835.504768
2415,Monero,XMR,2020-12-31,161.2656455,155.77056177,159.36752484,156.57230606,1095354071.0755224,2787140073.0158377
2414,Monero,XMR,2020-12-30,163.92426456,157.68392808,161.38437817,159.37249905,1358681218.18934,2836845008.7702
2413,Monero,XMR,2020-12-29,167.02725222,155.00590867,166.48842432,161.39322197,1308264776.260857,2872666452.3216257
2412,Monero,XMR,2020-12-28,168.10847915,156.76145612,157.26692936,166.48708005,1460056395.1888118,2963183125.676112
2411,Monero,XMR,2020-12-27,170.60930306,156.57497346,167.96179305,157.25826968,1265534847.5726466,2798785869.7582874
2410,Monero,XMR,2020-12-26,167.95397269,159.23765858,159.26859438,167.93965469,1298457221.8244305,2988737760.9874554
2409,Monero,XMR,2020-12-25,160.95468291,152.75842417,156.76026363,159.26890013,1140842320.9925432,2834281031.1720057
2408,Monero,XMR,2020-12-24,158.40393661,146.91231092,150.91509288,156.75629387,1214238106.0647452,2789433145.762668
2407,Monero,XMR,2020-12-23,168.79448593,148.90374261,156.18002193,150.89761698,1651914826.9563286,2685046908.201093
2406,Monero,XMR,2020-12-22,157.48879619,143.91153956,146.25149857,156.17311962,1085861191.8256657,2778777022.666997
2405,Monero,XMR,2020-12-21,153.44417887,143.1913958,152.50225733,146.27159146,871086463.3302243,2602467510.308562
2404,Monero,XMR,2020-12-20,156.72341295,151.43518345,155.01018824,152.50001564,1179117992.3460538,2713151523.7402954
2403,Monero,XMR,2020-12-19,158.1629968,153.98792594,154.80766285,155.01753573,1058413017.1358496,2757791555.5006924
2402,Monero,XMR,2020-12-18,160.25210592,153.28286135,160.20911694,154.8211261,1198875248.4194305,2754164112.394466
2401,Monero,XMR,2020-12-17,163.15450009,155.01886902,158.7142075,160.22095648,1520827019.866152,2850067259.905774
2400,Monero,XMR,2020-12-16,158.84691739,147.75239236,150.98826329,158.70458683,1165978078.7578783,2822960322.384396
2399,Monero,XMR,2020-12-15,155.51158432,150.86113002,152.67955545,150.99568458,835723671.7379532,2685704162.4978423
2398,Monero,XMR,2020-12-14,157.3827824,151.15979283,151.91353048,152.68317311,924928956.747725,2715576729.5377293
2397,Monero,XMR,2020-12-13,152.18904522,143.90759052,146.73419388,151.90993044,812781072.4978408,2701686452.8456664
2396,Monero,XMR,2020-12-12,149.44621796,141.53501206,141.55289556,146.72313158,872906517.3573184,2609305917.839258
2395,Monero,XMR,2020-12-11,141.62423042,129.95279692,133.90183445,141.55613272,621798045.1565442,2517280714.344336
2394,Monero,XMR,2020-12-10,134.99561169,129.68409779,132.6221489,133.89603063,542981596.5380135,2380943694.473737
2393,Monero,XMR,2020-12-09,135.87186006,127.58454932,135.7079175,132.62823141,913661144.8233124,2358284724.577766
2392,Monero,XMR,2020-12-08,143.0351969,133.18597303,138.92195404,135.71199524,840892037.605563,2412988338.799947
2391,Monero,XMR,2020-12-07,143.74277326,134.22927982,134.64978345,138.92463662,1034799193.1492972,2469986961.179824
2390,Monero,XMR,2020-12-06,134.7962244,128.47839444,133.35917851,134.65055896,912728955.8672398,2393871508.285005
2389,Monero,XMR,2020-12-05,133.50082652,124.70447079,127.00737578,133.36055133,780583418.7423186,2370812026.0878778
2388,Monero,XMR,2020-12-04,135.70050334,126.93457144,133.03729317,127.01794755,938138556.8931231,2257939158.996633
2387,Monero,XMR,2020-12-03,133.78997766,126.59227911,127.91480069,133.01735546,886562180.9892114,2364465850.2886014
2386,Monero,XMR,2020-12-02,129.13384188,124.7473136,125.93290128,127.89871786,952136002.6576316,2273362578.228477
2385,Monero,XMR,2020-12-01,132.27625682,121.88724708,129.77022593,125.92882905,867323872.7365448,2238232238.714392
2384,Monero,XMR,2020-11-30,129.74363,121.84002616,123.99361793,129.7142671,960312531.2615312,2305391515.8368382
2383,Monero,XMR,2020-11-29,125.87512324,119.47274555,122.01475201,123.99252222,990558821.081622,2203590270.621619
2382,Monero,XMR,2020-11-28,124.5856016,114.54087511,117.32427068,122.00398249,888532372.9989505,2168139714.7937303
2381,Monero,XMR,2020-11-27,122.15285531,112.10563234,119.37728252,117.3132112,1120096045.310006,2084661129.6029904
2380,Monero,XMR,2020-11-26,132.32118792,109.00287383,129.13065575,119.35115872,1692582467.196581,2120770730.4880724
2379,Monero,XMR,2020-11-25,138.44256818,125.91469752,135.18845383,129.14587869,1543326329.0467298,2294350361.0501537
2378,Monero,XMR,2020-11-24,142.08207233,127.53095382,129.90094305,135.20034233,1676850361.1136117,2401704916.232293
2377,Monero,XMR,2020-11-23,131.01986505,122.46800035,123.33388037,129.88900657,1179302983.9899075,2307354110.811377
2376,Monero,XMR,2020-11-22,129.50846793,119.8299553,128.06749053,123.33387377,1419490754.08371,2190908439.175135
2375,Monero,XMR,2020-11-21,129.45540464,119.79630835,120.94480537,128.06749049,1190447303.7016451,2274996617.7964773
2374,Monero,XMR,2020-11-20,123.0641296,118.16938634,118.38549553,120.94480372,982683690.2899344,2148312674.079984
2373,Monero,XMR,2020-11-19,123.64185968,117.14733012,123.64185968,118.38548037,967438281.8667916,2102747262.960415
2372,Monero,XMR,2020-11-18,126.27803185,120.02093735,125.43032298,123.64198249,1075626342.244296,2196081381.423632
2371,Monero,XMR,2020-11-17,125.50617545,117.82343932,119.19891637,125.43039276,727842488.1869099,2227736547.526516
2370,Monero,XMR,2020-11-16,119.64249333,113.54506233,114.62094468,117.98246143,850372671.7156388,2095339296.5122545
2369,Monero,XMR,2020-11-15,117.74675752,112.94909466,116.57744452,114.62094422,716438616.1432674,2035536334.0089488
2368,Monero,XMR,2020-11-14,117.21890414,113.32968936,114.11271106,116.57744471,788167676.0955019,2070171638.335286
2367,Monero,XMR,2020-11-13,114.85160653,111.77093227,112.04698973,114.11271105,936557124.5979812,2026292098.4483907
2366,Monero,XMR,2020-11-12,115.08554628,110.27050183,113.36575362,112.04699755,1095901979.7235456,1989513997.074036
2365,Monero,XMR,2020-11-11,117.96656527,113.22673636,115.33495693,113.3657694,953628922.0161196,2012820353.6236064
2364,Monero,XMR,2020-11-10,117.87760293,114.19208185,115.66004859,115.33495293,886282457.9237894,2047676366.391613
2363,Monero,XMR,2020-11-09,121.98051197,114.13524803,120.33414879,115.65994583,930648315.0808382,2053335347.1442735
2362,Monero,XMR,2020-11-08,120.9588463,110.0423326,111.31348825,120.33414528,1075666533.6410172,2136196488.402814
2361,Monero,XMR,2020-11-07,125.62270241,110.20512796,119.48121938,111.31348825,1212524313.8784533,1975955900.904666
2360,Monero,XMR,2020-11-06,123.8707467,116.79438143,119.81244931,119.48121939,1133832828.877816,2120829316.699864
2359,Monero,XMR,2020-11-05,120.1937927,110.74737056,115.95585694,119.81245886,1192785821.0341475,2126591385.8119893
2358,Monero,XMR,2020-11-04,121.51425228,114.23268993,120.7333297,115.9558376,1576064011.1028607,2058026557.527639
2357,Monero,XMR,2020-11-03,121.37280112,116.3394011,118.73440072,120.73329762,1250890306.6645548,2142700536.0267909
2356,Monero,XMR,2020-11-02,128.03905914,116.70628092,126.55528755,118.7344225,1256143677.1157925,2107114150.2044623
2355,Monero,XMR,2020-11-01,127.04913191,123.525926,126.33506886,126.55530117,945308160.6900249,2245789059.9183383
2354,Monero,XMR,2020-10-31,127.98463576,121.27663069,122.95085419,126.33506906,1139362516.1237648,2241757323.144464
2353,Monero,XMR,2020-10-30,125.10449062,117.99278936,124.28268033,122.95085625,1308805666.711284,2181584417.6029525
2352,Monero,XMR,2020-10-29,128.37120692,121.57409976,126.35037922,124.28270385,1214131983.975419,2205096185.0128
2351,Monero,XMR,2020-10-28,135.14272528,123.43164016,133.7280893,126.3503675,1178567841.862605,2241666918.441532
2350,Monero,XMR,2020-10-27,137.46868358,131.24445438,132.0217906,133.72808616,929589775.250502,2372429877.4028807
2349,Monero,XMR,2020-10-26,138.79688105,129.09458868,130.79934276,132.02179608,1119665839.5883172,2342030999.7904744
2348,Monero,XMR,2020-10-25,133.71113021,127.77891119,128.9957013,130.79930975,945179739.4724188,2320219986.767395
2347,Monero,XMR,2020-10-24,129.72671063,125.12086564,127.29608745,128.99570152,905899376.2276268,2288098062.141988
2346,Monero,XMR,2020-10-23,127.55682307,122.54056135,127.53506468,127.29602127,1019056588.6096944,2257830131.008317
2345,Monero,XMR,2020-10-22,129.17408471,119.44615176,121.49015217,127.06774746,1164629877.4163537,2253432538.7096324
2344,Monero,XMR,2020-10-21,126.01077133,116.70433789,118.06517504,121.75270797,1429939003.6733398,2159175080.251132
2343,Monero,XMR,2020-10-20,126.42182635,117.35592246,125.28834258,117.94543597,1043640790.0814308,2091194829.1591196
2342,Monero,XMR,2020-10-19,128.85953849,121.89018667,123.68633488,125.40417291,738334532.3391634,2223439642.233859
2341,Monero,XMR,2020-10-18,123.69109705,119.89337534,119.94499638,123.62600716,629206956.7340268,2191912428.072657
2340,Monero,XMR,2020-10-17,121.96166196,118.80318371,120.28642241,120.03815939,918445382.7780788,2128299210.1938164
2339,Monero,XMR,2020-10-16,130.84068687,118.88826076,129.91823364,120.18889362,809567246.767477,2130963707.174411
2338,Monero,XMR,2020-10-15,132.06111275,124.27336176,128.49078272,129.83162515,854391077.2345332,2301802473.7407765
2337,Monero,XMR,2020-10-14,133.03679019,125.27639188,127.8395578,128.70173666,508090169.5715028,2281643783.2386703
2336,Monero,XMR,2020-10-13,130.97642087,123.64407535,129.2276326,127.77769198,989515080.8280696,2265150201.9832573
2335,Monero,XMR,2020-10-12,134.70886933,125.11127726,125.77791906,129.58143799,1139231803.8043122,2296968553.2334785
2334,Monero,XMR,2020-10-11,126.03056727,115.47051857,115.8269264,125.9218777,823937833.0091082,2231922583.816616
2333,Monero,XMR,2020-10-10,118.37432931,115.43863933,116.01382029,115.83748139,732827430.0214826,2053063374.4776285
2332,Monero,XMR,2020-10-09,118.02704096,108.60225356,111.14019194,116.03467315,869136720.2043983,2056443029.5133736
2331,Monero,XMR,2020-10-08,112.44290671,107.57485875,110.05341517,110.90993309,834716513.8229641,1965511863.9492133
2330,Monero,XMR,2020-10-07,112.53008593,102.51939252,106.53768514,109.98903108,965840605.5836946,1949070599.6054933
2329,Monero,XMR,2020-10-06,113.6576447,105.53117331,112.78036077,106.66599565,796790444.9236224,1890084959.095344
2328,Monero,XMR,2020-10-05,113.92246175,104.48121211,105.63566896,112.9032484,764075575.4510685,2000489428.997496
2327,Monero,XMR,2020-10-04,108.94597862,101.52477215,103.61213836,105.5631396,681642870.1099824,1870326048.96685
2326,Monero,XMR,2020-10-03,103.87319729,100.89469931,101.64147733,103.65851031,596525983.3073426,1836482341.920576
2325,Monero,XMR,2020-10-02,104.74285228,94.12769045,103.55566468,101.71571441,765848017.6745967,1801961007.00771
2324,Monero,XMR,2020-10-01,112.95017689,101.70520131,108.51466792,102.65813552,854570165.2097627,1818548462.7495737
2323,Monero,XMR,2020-09-30,109.90383691,97.85741605,100.2596097,108.15128813,690182930.7020558,1915748836.0689416
2322,Monero,XMR,2020-09-29,100.81164285,94.51210855,95.11118755,100.35392703,515616519.3061173,1777530206.8946154
2321,Monero,XMR,2020-09-28,98.55631461,94.98895467,97.16032451,95.12684677,457660051.9379861,1684844721.4105496
2320,Monero,XMR,2020-09-27,99.6191789,93.61260174,94.54377883,97.18185207,509313971.316893,1721143474.321349
2319,Monero,XMR,2020-09-26,95.25336306,92.39636571,92.86934398,94.65295267,372311693.55258346,1676264053.4406683
2318,Monero,XMR,2020-09-25,93.78613491,90.47767582,91.71770396,92.75264753,424972427.5213161,1642513742.8068354
2317,Monero,XMR,2020-09-24,91.87995278,87.12216327,87.41354722,91.79395156,415313750.410852,1625439763.6527472
2316,Monero,XMR,2020-09-23,94.03102394,87.1947073,92.52995128,87.46781546,391456470.832516,1548749753.776505
2315,Monero,XMR,2020-09-22,94.7844573699,85.6206669263,88.8714268632,92.9546699402,407803150.484515,1645853827.40381
2314,Monero,XMR,2020-09-21,95.6042499545,85.1856419403,93.2199156289,88.9524699886,478896181.210754,1574902278.10254
2313,Monero,XMR,2020-09-20,96.6692544278,89.4735092592,96.2881416137,93.3617709832,493090146.580238,1652871343.4061
2312,Monero,XMR,2020-09-19,96.63868247,88.7045611082,91.9389862287,95.7388588999,485295626.087269,1694862737.36491
2311,Monero,XMR,2020-09-18,97.3011652871,89.7819137945,92.4269209659,92.2992767818,435978522.352231,1633873492.13461
2310,Monero,XMR,2020-09-17,93.9921125186,86.1286296734,87.5347751541,92.4269209659,487697605.171759,1636037117.15024
2309,Monero,XMR,2020-09-16,95.6260391502,86.5572105848,90.9439338333,86.6058629428,502022873.413262,1532913872.88
2308,Monero,XMR,2020-09-15,94.5994979571,87.5918503391,92.9699039051,91.1232534564,532663422.538569,1612774653.64543
2307,Monero,XMR,2020-09-14,93.1846027417,82.5797223808,89.0020139772,92.6513594214,524965378.405061,1639728813.32284
2306,Monero,XMR,2020-09-13,90.8517816716,83.3303037486,86.5055432055,89.5042331755,28959121742.041,1583940389.59426
2305,Monero,XMR,2020-09-12,90.0108345508,83.0608848614,88.1886433511,86.5055432055,209387763.935901,1530781110.09806
2304,Monero,XMR,2020-09-11,89.0164026054,79.6774560643,83.4620909457,88.3887971714,20874120674.1193,1564017397.05578
2303,Monero,XMR,2020-09-10,89.4131080455,83.2450773678,84.4170292513,83.4620909457,26710283019.3199,1476752887.181
2302,Monero,XMR,2020-09-09,85.8985892771,82.3732946649,83.8852551863,84.3808088741,192100834.15757,1492923629.01944
2301,Monero,XMR,2020-09-08,84.6828487621,79.0972492188,82.5111911603,83.9022248664,294622244.364998,1484370092.29898
2300,Monero,XMR,2020-09-07,82.7596848501,77.0437106445,80.2350793636,82.5305388731,243693290.167113,1460013711.60703
2299,Monero,XMR,2020-09-06,81.0562583263,75.4213233264,77.7050804612,80.332646778,215200058.963341,1421048812.81869
2298,Monero,XMR,2020-09-05,83.3703931694,74.6677799538,82.5374243143,77.7050804612,259444708.142113,1374491409.35761
2297,Monero,XMR,2020-09-04,83.5592184816,77.1106603664,77.8355760818,82.348125586,149075408.724144,1456528454.99753
2296,Monero,XMR,2020-09-03,91.3397740046,77.611165381,91.0817440269,77.9811363917,140380809.742668,1379207534.47034
2295,Monero,XMR,2020-09-02,97.3214113429,88.4823499903,97.1276199412,91.0817440269,132175687.299125,1610813829.67589
2294,Monero,XMR,2020-09-01,98.6244152985,92.1283388232,93.3510101784,97.1358464688,128552757.167851,1717789959.95332
2293,Monero,XMR,2020-08-31,96.556708159,93.3347654532,96.214013788,93.3474706019,104051391.309089,1650693311.30228
2292,Monero,XMR,2020-08-30,96.2934460099,92.8073587786,92.811491974,96.1481910619,113688926.593192,1700118059.16499
2291,Monero,XMR,2020-08-29,95.7027475056,92.5767531164,94.35650933,92.8189656631,103879636.849043,1641156221.5582
2290,Monero,XMR,2020-08-28,94.962316898,88.9474224124,89.5678168495,94.3599806732,116665532.757999,1668301148.16844
2289,Monero,XMR,2020-08-27,90.5473871865,86.1750905511,89.0927197494,89.539354574,101423062.278414,1582976908.10696
2288,Monero,XMR,2020-08-26,89.7271411277,87.6109143285,88.7583273246,89.1239897969,89871232.4233135,1575542744.10827
2287,Monero,XMR,2020-08-25,94.0725634915,86.6477098274,93.9045550252,88.8287818139,105150067.92232,1570229415.84905
2286,Monero,XMR,2020-08-24,94.3277695137,90.5724649485,91.3555569077,93.9398795577,81919624.3692083,1660486419.0035
2285,Monero,XMR,2020-08-23,94.739261591,90.6903210177,94.6147449906,91.3126100806,69274694.2458571,1613950623.3083
2284,Monero,XMR,2020-08-22,94.8180042169,89.1174822691,92.5434960273,94.7390792563,96380021.1737549,1674401267.92673
2283,Monero,XMR,2020-08-21,105.52251242,92.5216490737,101.362840185,92.5695987767,173157305.633288,1635966088.08071
2282,Monero,XMR,2020-08-20,101.311401238,91.2536378378,91.2536378378,101.311401238,153441642.892662,1790349014.17789
2281,Monero,XMR,2020-08-19,94.4939908148,89.5506324396,93.4701585475,91.2774471463,109367601.12149,1612931373.18496
2280,Monero,XMR,2020-08-18,97.146870204,92.0872371461,93.3713999097,93.5200928702,119998363.446003,1652463399.1335
2279,Monero,XMR,2020-08-17,94.6467318705,89.7868573259,91.2202283413,93.3591469748,83192010.556803,1649521506.5679
2278,Monero,XMR,2020-08-16,91.3206925594,88.4122779346,90.0738663188,91.2202283413,64177486.5516122,1611628957.01723
2277,Monero,XMR,2020-08-15,91.7922834148,89.7302959405,91.4304261148,90.0471239527,76569014.1175395,1590811582.70714
2276,Monero,XMR,2020-08-14,93.3213875149,90.1619122879,92.7941070023,91.4381020768,92896329.7348936,1615285655.23337
2275,Monero,XMR,2020-08-13,93.0704351379,86.2571252744,90.283123356,92.7928269967,84264769.8098889,1639120049.8113
2274,Monero,XMR,2020-08-12,90.4691553474,84.5137145151,87.4803513367,90.2945140264,69702888.5300335,1594892016.96673
2273,Monero,XMR,2020-08-11,95.2676823533,84.6848447825,93.7941140262,87.4586769915,167105849.462458,1544707304.62178
2272,Monero,XMR,2020-08-10,94.6656699156,91.1223666622,93.1141083269,93.7550467482,89731157.0164991,1655820175.53642
2271,Monero,XMR,2020-08-09,94.9973458323,92.6435692401,94.8523429685,93.0565691977,68854565.4555215,1643384225.33611
2270,Monero,XMR,2020-08-08,95.3026909455,92.0935267049,94.1608505704,94.8803202823,67833222.4146692,1675485918.03807
2269,Monero,XMR,2020-08-07,95.5819501709,90.5122662526,95.5494480755,94.1034235972,216791739.075264,1661684829.12502
2268,Monero,XMR,2020-08-06,96.4356136413,88.7452907216,90.4825041799,95.6109667574,116231183.96339,1688215907.0507
2267,Monero,XMR,2020-08-05,90.7231992486,86.3267003794,87.2676145597,90.4777002813,80729377.3152669,1597459835.55535
2266,Monero,XMR,2020-08-04,89.7837541114,85.8717213998,89.099242889,87.2637652087,85392513.1386904,1540620264.93108
2265,Monero,XMR,2020-08-03,89.7143147253,84.1596091808,84.9215754237,89.1130006559,98801252.3122061,1573170397.96759
2264,Monero,XMR,2020-08-02,90.5348743299,82.163295793,89.2961741126,84.9673998148,125411756.437962,1499891745.77386
2263,Monero,XMR,2020-08-01,89.5390232897,83.5292391593,84.4647771937,89.2567621455,111518763.9674,1575509152.72548
2262,Monero,XMR,2020-07-31,84.5816060897,80.485281971,81.0759903208,84.4647771937,77343249.5280526,1490829158.18346
2261,Monero,XMR,2020-07-30,82.5793563423,78.9245357405,79.167533114,81.0899229739,72088890.3990279,1431175416.60154
2260,Monero,XMR,2020-07-29,82.7550282362,79.1185974112,81.2987355935,79.1458586632,93331669.8358994,1396775371.14912
2259,Monero,XMR,2020-07-28,83.1844647032,78.3629207844,78.4152438597,81.3063297941,133640095.887228,1434817981.03013
2258,Monero,XMR,2020-07-27,79.605005239,75.0789191831,77.9445352309,78.4901594476,119661659.812631,1385029311.74548
2257,Monero,XMR,2020-07-26,78.0076354515,73.0856062021,73.4613390876,77.9424418399,86834240.8901225,1375282378.18767
2256,Monero,XMR,2020-07-25,73.8493770366,71.5007716324,71.5820151034,73.4635602655,60151560.2430708,1296168870.60731
2255,Monero,XMR,2020-07-24,72.9875414922,71.3873764938,72.8401170862,71.5796241859,73201966.3240688,1262847203.77216
2254,Monero,XMR,2020-07-23,73.8665422301,70.8893800612,71.4671902223,72.8606582855,82557919.7544515,1285366160.78067
2253,Monero,XMR,2020-07-22,71.4863802413,69.3429490455,69.5720469086,71.4618461341,62044444.8449597,1260610028.67684
2252,Monero,XMR,2020-07-21,71.5091213344,69.0722953757,69.2989779782,69.5863685484,70450704.7588735,1227455312.69556
2251,Monero,XMR,2020-07-20,70.1684960705,68.7258353176,68.783228542,69.313505574,55897245.8252291,1222565608.74447
2250,Monero,XMR,2020-07-19,69.0392938022,67.6821277456,68.2529022927,68.7724777732,49400376.1162926,1212942081.57898
2249,Monero,XMR,2020-07-18,69.0185822291,67.0546040373,67.6085470403,68.2571687147,52913522.3950064,1203780459.0684
2248,Monero,XMR,2020-07-17,68.1769969941,67.0746430993,67.6436119723,67.6077209339,51519231.6299903,1192250763.95512
2247,Monero,XMR,2020-07-16,71.4080879667,66.7331159148,70.5677763393,67.6457213602,85426392.2410172,1192850873.26681
2246,Monero,XMR,2020-07-15,72.52494736,67.4764930678,67.8305668728,70.6026381301,97547876.6902487,1244918159.83704
2245,Monero,XMR,2020-07-14,69.1633140406,67.0186360041,69.1633140406,67.9222292131,67807824.6918886,1197577951.76141
2244,Monero,XMR,2020-07-13,69.9305958074,68.1142184008,69.1337211586,69.2796970229,87455835.9461897,1221430151.75439
2243,Monero,XMR,2020-07-12,70.2407058436,68.2806163117,68.7622218307,69.1337211586,93942130.5455744,1218778549.09096
2242,Monero,XMR,2020-07-11,69.5703002672,67.1713354557,67.2937487878,68.7352620755,89142316.5947771,1211671523.56467
2241,Monero,XMR,2020-07-10,68.3255721055,65.332358416,67.5853920742,67.3144170518,95885590.0881856,1186555847.68095
2240,Monero,XMR,2020-07-09,68.964959586,65.3550087552,66.2525884831,67.6319670455,93161220.3391928,1192073328.84816
2239,Monero,XMR,2020-07-08,67.1065176463,64.3279519804,64.5603821748,66.2486226002,88617288.3901006,1167615302.48847
